"","genesysId","instCode","acceNumb","genus","12hr_DryMtrDigest","Fat","Fiber","Mtblzble_Enrgy","NetEnGain","NetEnLact","NetEnMaint","Phosphorus","Protein","Starch","TotalNutrients"
"209",40998,"USA016","PI 250404","Sorghum",0.213,5.03,7.45,153.85,59.75,88.59,89.19,0.45,13.78,67.76,80.81
"210",40999,"USA016","PI 250405","Sorghum",0.265,4.5,5.55,161.08,63.06,89.07,93.12,0.44,14.92,68.78,83.61
"211",41052,"USA016","PI 267117","Sorghum",0.284,3.92,5.16,163.1,63.85,89.17,93.93,0.4,12.44,70.9,84.28
"212",41053,"USA016","PI 267121","Sorghum",0.162,4.28,9.57,144,55.34,87.87,84.65,0.4,13.59,63.84,77.53
"213",41059,"USA016","PI 267523","Sorghum",0.269,3.25,4.9,163.49,64,89.29,94.4,0.36,12.56,71.29,84.52
"214",41060,"USA016","PI 267532","Sorghum",0.233,4.1,6.58,155.64,60.99,88.74,90.97,0.36,11.99,69.47,82.04
"215",41067,"USA016","PI 269976","Sorghum",0.233,4.1,7.79,152.48,58.95,88.49,88.48,0.34,13.32,69.59,80.17
"216",41113,"USA016","PI 284974","Sorghum",0.202,4.27,7.05,154.78,60.41,88.67,89.99,0.42,12.42,70.09,81.37
"217",41114,"USA016","PI 285001","Sorghum",0.17,4.03,7.9,150.5,58.77,88.41,88.23,0.38,10.99,70.04,80.03
"218",41190,"USA016","PI 308259","Sorghum",0.263,4,5.09,163.04,64.02,89.22,94.13,0.42,13,70.28,84.44
"219",41191,"USA016","PI 308276","Sorghum",0.281,3.76,4.49,166.12,65.02,89.34,95.3,0.35,10.86,71.98,85.27
"220",41192,"USA016","PI 308294","Sorghum",0.285,3.69,5.4,163.16,63.43,89.12,93.41,0.4,12.82,70.55,83.9
"221",41193,"USA016","PI 308298","Sorghum",0.245,4.15,6.17,159.46,62.04,88.93,91.8,0.38,11.01,71.4,82.7
"222",41200,"USA016","PI 308496","Sorghum",0.288,3.76,5.23,164.65,63.67,89.15,93.72,0.42,13.31,70.61,84.09
"223",41563,"USA016","PI 462058","Sorghum",0.245,5.28,6.74,155.64,60.93,88.72,90.66,0.5,15.45,66.37,81.9
"224",41674,"USA016","PI 475079","Sorghum",0.275,4.85,5.78,160.19,62.72,88.98,92.61,0.41,14.96,68.58,83.29
"225",41677,"USA016","PI 475113","Sorghum",0.273,4.44,6.35,157.59,61.69,88.83,91.47,0.44,16.2,67.86,82.41
"226",41679,"USA016","PI 475183","Sorghum",0.276,4.65,5.33,162.58,63.49,89.12,93.54,0.39,13.71,69.54,83.97
"227",41682,"USA016","PI 475359","Sorghum",0.273,4.94,5.27,161.52,63.48,89.15,93.62,0.47,14.4,68.45,83.99
"228",41683,"USA016","PI 475427","Sorghum",0.283,4.66,5.29,162.57,63.38,89.08,93.57,0.41,14.4,68.44,83.91
"229",41773,"USA016","PI 499308","Sorghum",0.271,4.71,5.45,160.85,63.34,89.06,93.4,0.4,12.46,69.75,83.85
"230",41774,"USA016","PI 499330","Sorghum",0.223,3.83,7.15,154.68,60.18,88.65,89.74,0.41,12.41,69.64,81.17
"231",41841,"USA016","PI 511785","Sorghum",0.265,3.57,5.4,162.51,63.29,89.07,93.39,0.42,12.29,69.66,83.88
"232",41843,"USA016","PI 511797","Sorghum",0.268,3.74,5.61,161.52,63.01,89.08,92.98,0.45,13.16,69.12,83.61
"233",41998,"USA016","PI 526601","Sorghum",0.226,4.27,7.04,155.26,60.49,88.67,90.02,0.4,11.97,69.83,81.42
"234",42010,"USA016","PI 527125","Sorghum",0.267,3.84,6.6,157.15,61.29,88.79,90.95,0.38,11.45,71.2,82.1
"235",42013,"USA016","PI 527227","Sorghum",0.266,3.65,6.36,158.57,61.71,88.87,91.43,0.39,11.22,71.09,82.45
"236",42083,"USA016","PI 532189","Sorghum",0.276,5.2,4.84,163.82,64.37,89.22,94.57,0.41,12.97,69.17,84.74
"237",42085,"USA016","PI 532878","Sorghum",0.283,4.42,5.81,160.86,62.73,89.01,92.63,0.43,13.03,68.63,83.35
"238",42086,"USA016","PI 533622","Sorghum",0.293,4.56,5.97,160,62.39,88.96,92.26,0.35,11.7,69.27,83.08
"239",42089,"USA016","PI 533892","Sorghum",0.282,3.23,5.16,164.05,63.91,89.17,93.99,0.37,10.89,71.65,84.34
"240",42090,"USA016","PI 534032","Sorghum",0.267,4.28,4.74,164.76,64.46,89.26,94.74,0.51,14.19,68.45,84.83
"241",42091,"USA016","PI 534036","Sorghum",0.285,3.27,5.28,163.67,63.41,89.13,93.56,0.45,13.26,69.08,83.95
"242",42096,"USA016","PI 534144","Sorghum",0.149,3.78,7.38,153.21,59.52,88.53,89.22,0.42,12.94,68.63,80.73
"243",42161,"USA016","PI 547969","Sorghum",0.232,5.36,5.58,159.12,62.91,89.04,92.93,0.51,12.56,68.91,83.53
"244",42163,"USA016","PI 548059","Sorghum",0.268,4.73,7.08,153.63,60.36,88.64,89.89,0.48,13.01,68.78,81.36
"245",42170,"USA016","PI 550779","Sorghum",0.273,4.15,4.77,164.03,64.16,89.2,94.47,0.43,11.26,70.39,84.63
"246",42171,"USA016","PI 550790","Sorghum",0.283,3.77,5.79,160.28,62.58,88.97,92.44,0.45,11.82,70.05,83.2
"247",42172,"USA016","PI 550806","Sorghum",0.273,3.95,4.68,163.63,64.28,89.21,94.66,0.46,12.06,69.44,84.73
"248",42173,"USA016","PI 550808","Sorghum",0.282,3.86,4.21,165.01,65.28,89.36,95.69,0.5,11.75,70.49,85.52
"249",42209,"USA016","PI 562348","Sorghum",0.251,4.03,6.29,154.86,61.81,88.89,91.62,0.43,12.71,70.34,82.59
"250",42212,"USA016","PI 562704","Sorghum",0.232,4.04,6.59,153.48,61.31,88.79,90.97,0.43,12.49,70.14,82.15
"251",42213,"USA016","PI 562720","Sorghum",0.191,4.21,8.3,146.1,58.17,88.34,87.47,0.5,14.75,67.03,79.51
"252",42218,"USA016","PI 562946","Sorghum",0.199,4.04,6.28,156.14,62.01,88.9,91.58,0.54,12.6,69.09,82.62
"253",42222,"USA016","PI 563115","Sorghum",0.16,4.65,7.82,146.57,58.84,88.4,88.4,0.51,14.8,65.91,80.19
"254",42224,"USA016","PI 563132","Sorghum",0.214,4.36,6.19,154.17,62.01,88.83,91.78,0.39,11.95,69.98,82.76
"255",42231,"USA016","PI 563266","Sorghum",0.262,3.8,5.22,158.25,63.74,89.18,93.78,0.42,11.34,72.37,84.19
"256",42234,"USA016","PI 563418","Sorghum",0.27,3.19,5.57,157.9,63.32,89.1,93.14,0.4,10.76,72.6,83.78
"257",42236,"USA016","PI 563540","Sorghum",0.216,5.29,6.44,153.45,61.57,88.85,91.3,0.51,14.6,68.52,82.36
"258",42237,"USA016","PI 563543","Sorghum",0.208,4.46,7.02,150.5,60.39,88.7,90.02,0.53,15.39,68.72,81.37
"259",42238,"USA016","PI 563565","Sorghum",0.203,4.47,5.36,158.77,63.31,89.08,93.53,0.34,10.92,72.59,83.91
"260",42239,"USA016","PI 563795","Sorghum",0.25,4,4.39,161.94,64.92,89.34,95.44,0.34,10.76,71.48,85.35
"261",42241,"USA016","PI 563817","Sorghum",0.26,4.04,3.96,163.07,65.85,89.44,96.44,0.37,11.41,71.84,86.12
"262",42250,"USA016","PI 567805","Sorghum",0.201,5.29,6.13,155.97,62.09,88.92,91.93,0.49,14.22,70.1,82.81
"263",42275,"USA016","PI 569170","Sorghum",0.265,4.13,6.07,153.44,62.2,88.91,92.05,0.44,13.56,70.49,82.9
"264",42518,"USA016","PI 599693","Sorghum",0.233,4.57,6.27,155.12,61.83,88.86,91.65,0.4,13.38,69.11,82.6
"265",42529,"USA016","PI 599839","Sorghum",0.234,2.72,5.99,155.66,62.29,88.94,92.25,0.34,11.06,71.75,83.02
"266",42530,"USA016","PI 599850","Sorghum",0.234,3.12,6.09,153.75,61.99,88.91,91.95,0.37,13.38,70.48,82.79
"267",42531,"USA016","PI 599858","Sorghum",0.228,3.34,6.8,152.93,60.88,88.75,90.52,0.41,13.54,68.98,81.77
"268",42532,"USA016","PI 599887","Sorghum",0.253,3.48,6.16,154.1,61.98,88.9,91.82,0.41,13.61,70.21,82.72
"269",42533,"USA016","PI 599896","Sorghum",0.226,3.24,7.4,149.7,59.81,88.58,89.28,0.4,12.52,70.88,80.91
"270",42534,"USA016","PI 599933","Sorghum",0.222,4.15,6.71,152.45,61.03,88.77,90.79,0.45,14.45,68.64,81.91
"271",42535,"USA016","PI 599940","Sorghum",0.242,3.67,7.54,148.12,59.37,88.54,88.89,0.44,14.52,68.93,80.51
"272",42536,"USA016","PI 599960","Sorghum",0.228,3.39,5.66,155.97,62.72,88.99,92.88,0.37,11.82,70.78,83.45
"273",42540,"USA016","PI 601824","Sorghum",0.248,3.52,5.69,156.53,62.9,89.02,92.88,0.35,11.13,71.12,83.51
"274",42541,"USA016","PI 601872","Sorghum",0.214,3.39,7.22,151.08,60.12,88.65,89.64,0.35,11.29,71.72,81.13
"275",42546,"USA016","PI 602770","Sorghum",0.186,4.53,6.53,154.46,61.34,88.78,91.12,0.35,10.98,71.22,82.16
"276",42547,"USA016","PI 602775","Sorghum",0.188,4.34,6.95,151.55,60.6,88.69,90.21,0.46,13.19,69.71,81.54
"277",42548,"USA016","PI 602794","Sorghum",0.251,3.4,6.01,155.43,62.23,88.95,92.15,0.42,13,70.03,82.92
"278",55915,"USA016","Grif 552","Sorghum",0.264,3.43,3.03,171.4,67.32,89.6,98.29,0.32,10.4,71.56,87.38
"279",55918,"USA016","Grif 624","Sorghum",0.224,4.65,5.61,161.75,62.91,89.06,92.97,0.44,12.75,69.07,83.56
"280",56004,"USA016","Grif 7258","Sorghum",0.245,4.65,5.11,162.98,63.7,89.16,93.98,0.42,12.38,69.7,84.26
"281",56008,"USA016","PI 585343","Sorghum",0.272,3.92,4.8,160.13,64.45,89.25,94.7,0.37,10.9,72.56,84.83
"282",56009,"USA016","PI 585368","Sorghum",0.259,3.48,5.39,158.33,63.41,89.1,93.44,0.44,14.43,69.68,83.92
"283",56011,"USA016","PI 585379","Sorghum",0.226,3.28,4.87,160.5,64.31,89.25,94.54,0.38,12.4,70.75,84.75
"284",56046,"USA016","PI 586453","Sorghum",0.244,3.1,6.07,155.36,62.26,88.95,91.97,0.36,9.86,73.75,82.91
"285",56047,"USA016","PI 586529","Sorghum",0.219,5.85,6.17,155.29,62.03,88.88,91.88,0.5,14.61,69.9,82.75
"286",56138,"USA016","PI 48770","Sorghum",0.283,4,4.61,165.72,64.79,89.28,95.06,0.44,12.79,70.21,85.12
"287",56358,"USA016","PI 88004","Sorghum",0.211,5.47,6.32,157.92,61.65,88.84,91.48,0.45,14.52,68.2,82.44
"288",56531,"USA016","PI 164843","Sorghum",0.231,5.28,6.66,155.55,61.01,88.71,90.83,0.41,13.69,68.07,81.99
"289",56552,"USA016","PI 170788","Sorghum",0.127,4.71,9.97,142.6,54.82,87.87,83.84,0.51,15.72,59.38,76.92
"290",56567,"USA016","PI 177160","Sorghum",0.255,4.25,7,155.62,60.38,88.61,90.1,0.39,13.36,66.06,81.51
"291",56653,"USA016","PI 197547","Sorghum",0.174,4.79,6.09,158.23,62.03,88.89,92.02,0.4,11.19,69.71,82.83
"292",56707,"USA016","PI 221671","Sorghum",0.281,3.7,4.84,164.71,64.56,89.27,94.66,0.44,13.04,70.48,84.86
"293",56721,"USA016","PI 229866","Sorghum",0.275,3.7,6.39,158.54,61.64,88.87,91.33,0.45,14.05,69.03,82.37
"294",56729,"USA016","PI 234456","Sorghum",0.21,5.54,6.07,159.94,62.12,88.92,92.04,0.41,13.28,70.09,82.85
"295",56735,"USA016","PI 236282","Sorghum",0.295,3.21,5.4,162.64,63.37,89.1,93.39,0.37,11.82,71.43,83.87
"296",56765,"USA016","PI 246694","Sorghum",0.158,5.15,8.28,149.53,58.07,88.32,87.42,0.5,16.35,64.42,79.47
"297",56766,"USA016","PI 246700","Sorghum",0.239,4.59,7.85,152.2,59.01,88.49,88.3,0.45,15.03,67.8,80.14
"298",56784,"USA016","PI 253641","Sorghum",0.276,3.84,5.41,163.12,63.58,89.11,93.48,0.41,12.85,70.65,83.98
"299",56807,"USA016","PI 267125","Sorghum",0.211,4.54,6.81,154.72,60.52,88.65,90.48,0.38,12.67,67.82,81.71
"300",56808,"USA016","PI 267130","Sorghum",0.222,5.56,6.8,155.01,60.67,88.72,90.52,0.42,14.93,68.71,81.72
"301",56811,"USA016","PI 267512","Sorghum",0.274,4.25,5.59,160.58,63.01,89.05,93.05,0.4,12.45,70.2,83.61
"302",56878,"USA016","PI 284998","Sorghum",0.269,3.55,5.6,159.88,63.06,89.07,92.96,0.37,10.48,72.93,83.61
"303",56884,"USA016","PI 287662","Sorghum",0.281,3.77,5.73,159.38,62.69,89.04,92.67,0.43,14.23,69.15,83.32
"304",56897,"USA016","PI 291379","Sorghum",0.235,4.91,6.54,155.67,61.4,88.85,91.07,0.57,15.42,67.71,82.18
"305",56914,"USA016","PI 302134","Sorghum",0.193,4.89,8.52,147.96,57.77,88.31,86.98,0.58,16.77,64.51,79.15
"306",56941,"USA016","PI 308226","Sorghum",0.285,3.64,5.62,161.82,63.04,89.06,92.93,0.4,13.36,70.25,83.56
"307",56942,"USA016","PI 308230","Sorghum",0.21,3.9,6.81,155.69,60.96,88.75,90.5,0.41,10.4,71.48,81.8
"308",56988,"USA016","PI 326291","Sorghum",0.279,3.99,5.47,163.07,63.34,89.1,93.3,0.44,12.99,70.13,83.84
"309",57129,"USA016","PI 408817","Sorghum",0.244,5,6.22,157.84,61.84,88.91,91.67,0.49,14.06,68.92,82.59
"310",57148,"USA016","PI 430468","Sorghum",0.238,3.94,7.07,154.36,60.19,88.68,89.84,0.47,12.92,69.9,81.22
"311",57435,"USA016","PI 465236","Sorghum",0.267,5.27,6.37,156.21,61.63,88.84,91.45,0.57,18.21,64.45,82.44
"312",57493,"USA016","PI 475258","Sorghum",0.285,4.51,5.73,160.62,62.71,89.02,92.71,0.39,14.32,68.87,83.34
"313",57494,"USA016","PI 475315","Sorghum",0.271,4.98,5.35,162.2,63.36,89.1,93.49,0.43,14.06,68.54,83.92
"314",57496,"USA016","PI 475360","Sorghum",0.283,4.97,5.8,160.79,62.72,89.01,92.55,0.47,15.25,68.05,83.28
"315",57498,"USA016","PI 475434","Sorghum",0.285,4.56,5.93,159,62.45,88.96,92.25,0.44,14.2,68.65,83.06
"316",57632,"USA016","PI 510972","Sorghum",0.258,4.36,4.57,163.41,64.83,89.29,95.14,0.38,11.53,71.2,85.16
"317",57634,"USA016","PI 511017","Sorghum",0.256,4.51,4.73,164.55,64.52,89.27,94.75,0.45,12.51,69.73,84.89
"318",57663,"USA016","PI 513762","Sorghum",0.283,4.05,6.03,159.05,62.39,88.95,92.08,0.44,11.84,71.47,83
"319",57669,"USA016","PI 513823","Sorghum",0.28,4.56,5.13,161.42,64,89.18,93.93,0.52,14.01,68.43,84.33
"320",57860,"USA016","PI 532228","Sorghum",0.282,5.36,5.04,162.76,64.03,89.16,94.13,0.43,13.44,68.9,84.43
"321",57863,"USA016","PI 532885","Sorghum",0.278,4.44,5.33,162.05,63.42,89.13,93.55,0.42,13.16,69.4,83.96
"322",57866,"USA016","PI 533612","Sorghum",0.283,4.11,6.38,158.56,61.83,88.88,91.4,0.46,14.07,68.52,82.47
"323",57867,"USA016","PI 533615","Sorghum",0.282,4.22,5.13,164.74,63.95,89.19,94.1,0.36,12.3,70.58,84.38
"324",57872,"USA016","PI 533949","Sorghum",0.263,4.34,6.65,158.08,61.2,88.75,90.85,0.41,12.48,69.2,82.05
"325",57875,"USA016","PI 534041","Sorghum",0.257,3.53,7.7,153.94,59.23,88.47,88.57,0.44,13.35,68.59,80.38
"326",57876,"USA016","PI 534045","Sorghum",0.235,4.17,7.6,153.56,59.35,88.49,88.8,0.43,12.86,68.12,80.49
"327",57877,"USA016","PI 534088","Sorghum",0.299,3.17,6.9,157.82,60.81,88.76,90.27,0.49,14.46,68.18,81.67
"328",57878,"USA016","PI 534106","Sorghum",0.23,4.31,7.75,153.36,59.12,88.47,88.53,0.42,12.68,68.04,80.32
"329",57889,"USA016","PI 535798","Sorghum",0.227,4.9,11.06,143.62,52.91,87.56,81.44,0.46,15.52,59.08,75.3
"330",57918,"USA016","PI 538362","Sorghum",0.29,4.19,5.44,162.92,63.4,89.1,93.33,0.42,12.35,70.06,83.87
"331",57944,"USA016","PI 542726","Sorghum",0.228,5.69,5.34,162.08,63.43,89.09,93.56,0.45,11.9,69.37,83.97
"332",57949,"USA016","PI 543257","Sorghum",0.272,3.37,6.12,159.76,62.18,88.93,91.79,0.5,13.04,68.57,82.79
"333",57961,"USA016","PI 547957","Sorghum",0.246,4.6,5.59,160.25,62.95,89.06,92.95,0.41,10.88,71.06,83.52
"334",57962,"USA016","PI 547997","Sorghum",0.199,6.42,5.49,160.43,63.03,89.03,93.19,0.5,13.32,66.6,83.67
"335",57963,"USA016","PI 548010","Sorghum",0.241,4.74,6.14,158.66,61.87,88.91,91.79,0.45,12.4,69.44,82.65
"336",57964,"USA016","PI 548056","Sorghum",0.22,6.05,5.3,161.54,63.52,89.1,93.64,0.5,12.91,68.14,84.05
"337",57972,"USA016","PI 550682","Sorghum",0.243,3.8,5.7,159.52,62.61,88.96,92.71,0.4,9.71,70.45,83.32
"338",57973,"USA016","PI 550755","Sorghum",0.285,5.22,4.99,161.39,63.95,89.14,94.17,0.49,13.17,68.39,84.42
"339",57974,"USA016","PI 550762","Sorghum",0.268,4.27,4.71,163.8,64.22,89.22,94.63,0.44,11.8,69.8,84.69
"340",57975,"USA016","PI 550812","Sorghum",0.265,4.04,4.4,165.3,64.74,89.28,95.28,0.42,11.45,70.48,85.16
"341",57976,"USA016","PI 550819","Sorghum",0.281,4.58,4.42,164.9,64.93,89.27,95.3,0.48,12.32,68.94,85.27
"342",58012,"USA016","PI 560450","Sorghum",0.259,3.8,5.22,157.97,63.73,89.1,93.86,0.36,11.03,72.08,84.22
"343",58037,"USA016","PI 562721","Sorghum",0.211,3.18,7.87,149.07,58.93,88.49,88.31,0.42,12.01,71.75,80.12
"344",58038,"USA016","PI 562762","Sorghum",0.269,2.92,4.54,161.89,64.92,89.32,95.24,0.38,11.26,71.66,85.24
"345",58040,"USA016","PI 562803","Sorghum",0.258,4.04,6.22,154.49,61.9,88.9,91.68,0.48,14.74,69.67,82.58
"346",58043,"USA016","PI 562813","Sorghum",0.25,3.72,6.51,152.55,61.35,88.82,91.11,0.43,14.12,70.21,82.17
"347",58055,"USA016","PI 563090","Sorghum",0.229,3.64,8.02,147.7,58.7,88.44,88.03,0.45,13.21,70.92,79.96
"348",58056,"USA016","PI 563210","Sorghum",0.246,3.19,6.4,155.21,61.7,88.87,91.33,0.4,10.23,73.29,82.42
"349",58057,"USA016","PI 563212","Sorghum",0.238,3.25,6.08,156.51,62.16,88.93,92.04,0.34,9.77,73.71,82.86
"350",58059,"USA016","PI 563265","Sorghum",0.246,3.57,5.59,156.04,62.93,89.04,93.04,0.38,12.35,71.6,83.56
"351",58063,"USA016","PI 563394","Sorghum",0.246,3.15,6.13,155.78,62.2,88.93,92,0.45,14.91,68.99,82.88
"352",58064,"USA016","PI 563488","Sorghum",0.242,4.57,4.74,159.66,64.47,89.22,94.85,0.37,12.18,70.11,84.93
"353",58065,"USA016","PI 563503","Sorghum",0.267,4.13,6.14,154.47,62.18,88.9,91.96,0.41,13.43,70.9,82.86
"354",58068,"USA016","PI 563572","Sorghum",0.198,4.68,6.47,154.67,61.39,88.85,91.23,0.46,13.97,70.19,82.22
"355",58069,"USA016","PI 563606","Sorghum",0.258,3.46,5,159.71,64.14,89.23,94.32,0.39,11.63,72.25,84.58
"356",58070,"USA016","PI 563609","Sorghum",0.253,3.28,5,159.18,64.13,89.25,94.29,0.38,10.33,73.16,84.55
"357",58071,"USA016","PI 563644","Sorghum",0.252,3.37,5.26,159.27,63.23,89.16,93.55,0.4,12.8,70.11,83.9
"358",58072,"USA016","PI 563790","Sorghum",0.207,4.2,6.04,155.56,62.28,88.91,92.12,0.38,10.66,71.63,82.95
"359",58073,"USA016","PI 563807","Sorghum",0.273,4.26,5.13,158.62,63.8,89.13,93.98,0.4,12.84,70.53,84.3
"360",58074,"USA016","PI 563811","Sorghum",0.278,3.55,5.32,158.32,63.48,89.09,93.6,0.34,9.83,73.08,84.02
"361",58076,"USA016","PI 563830","Sorghum",0.246,5.45,4.5,160.95,64.81,89.29,95.23,0.41,12.73,69.48,85.23
"362",58078,"USA016","PI 563845","Sorghum",0.258,5.74,5.73,154.43,62.91,88.99,92.78,0.5,14.86,68.18,83.51
"363",58085,"USA016","PI 565142","Sorghum",0.254,2.69,5.88,155.75,62.65,88.96,92.51,0.34,11.37,73.03,83.27
"364",58086,"USA016","PI 567931","Sorghum",0.21,6.23,6.28,154.61,61.78,88.82,91.64,0.49,14.77,67.77,82.57
"365",58201,"USA016","PI 584001","Sorghum",0.142,4.34,7.41,149.65,59.71,88.54,89.31,0.42,11.34,70.68,80.84
"366",58369,"USA016","PI 599734","Sorghum",0.226,4.31,5.33,156.44,63.28,89.08,93.53,0.43,12.73,70.29,83.95
"367",58370,"USA016","PI 599742","Sorghum",0.194,3.81,8.61,144.71,57.57,88.27,86.67,0.44,14.12,69.13,78.98
"368",58371,"USA016","PI 599829","Sorghum",0.245,3.06,6.18,153.92,61.86,88.91,91.75,0.41,13.36,71.02,82.62
"369",58373,"USA016","PI 599863","Sorghum",0.253,4,6.56,152.84,61.23,88.77,90.98,0.35,12.67,70.2,82.12
"370",58374,"USA016","PI 599909","Sorghum",0.248,4,7.2,150.17,60.32,88.63,89.73,0.43,12.16,71.18,81.27
"371",58375,"USA016","PI 599952","Sorghum",0.224,3.32,6.64,152,60.95,88.77,90.81,0.42,14.83,69.17,81.9
"372",58376,"USA016","PI 599967","Sorghum",0.214,3.51,5.85,154.02,62.49,88.96,92.52,0.39,12.51,69.98,83.23
"373",58381,"USA016","PI 601823","Sorghum",0.251,3.22,6.29,153.87,61.75,88.89,91.6,0.38,12.05,70.7,82.53
"374",58382,"USA016","PI 601831","Sorghum",0.249,3.94,5.03,159.22,63.82,89.15,94.13,0.36,11.29,70.91,84.39
"375",58383,"USA016","PI 601871","Sorghum",0.194,3.57,7.91,148.47,58.92,88.45,88.27,0.36,10.73,70.82,80.07
"376",58384,"USA016","PI 601905","Sorghum",0.262,3.45,5.92,155.69,62.44,88.96,92.33,0.36,12.28,70.75,83.12
"377",58385,"USA016","PI 601922","Sorghum",0.206,2.81,8.03,149.01,58.77,88.46,88,0.41,12.74,71.31,79.99
"378",58386,"USA016","PI 601927","Sorghum",0.252,3.72,5.11,158.39,63.89,89.17,94.04,0.39,11.8,71.43,84.37
"379",58387,"USA016","PI 601934","Sorghum",0.192,3.22,8.48,145.81,57.79,88.3,86.98,0.4,11.62,70.13,79.18
"380",58393,"USA016","PI 602687","Sorghum",0.14,3.28,9.34,143.49,56.34,88.09,85.3,0.46,13.55,68.83,77.88
"381",58394,"USA016","PI 602703","Sorghum",0.25,4.06,5.68,156.24,62.89,89.03,92.88,0.42,13.55,69.87,83.49
"382",58395,"USA016","PI 602717","Sorghum",0.159,3.78,8.89,145.3,57.19,88.21,86.19,0.5,14.71,67.5,78.58
"383",58396,"USA016","PI 602735","Sorghum",0.263,3.79,5.74,156.9,62.77,89.04,92.71,0.42,13.41,70.02,83.37
"384",58397,"USA016","PI 602773","Sorghum",0.191,3.27,7.48,149.92,59.61,88.58,89.05,0.42,14.32,69.51,80.67
"385",58400,"USA016","PI 602820","Sorghum",0.247,3.86,6.17,154.95,61.97,88.94,91.87,0.37,10.97,70.97,82.75
"386",58401,"USA016","PI 602822","Sorghum",0.258,3.97,5.72,156.92,62.69,89.04,92.74,0.43,12.77,71.14,83.39
"387",58402,"USA016","PI 602824","Sorghum",0.249,5.77,5.17,158.44,63.75,89.15,93.89,0.46,13.39,69.69,84.24
"388",71985,"USA016","Grif 611","Sorghum",0.242,4.38,4.28,166.28,65.18,89.38,95.73,0.4,11.49,71.17,85.54
"389",72068,"USA016","Grif 7267","Sorghum",0.221,5.21,6.13,159.51,62.01,88.88,91.95,0.45,12.06,69.01,82.8
"390",72069,"USA016","PI 585311","Sorghum",0.177,4.75,8.12,147.77,58.34,88.35,87.72,0.43,14.03,68.71,79.64
"391",72101,"USA016","PI 586071","Sorghum",0.179,3.35,7.38,152.14,59.87,88.6,89.36,0.36,12.17,71.91,80.9
"392",72102,"USA016","PI 586090","Sorghum",0.267,3.75,5.05,160.37,63.99,89.2,94.09,0.41,12.07,71.58,84.41
"393",72112,"USA016","PI 586443","Sorghum",0.26,3.97,5.63,158.51,63.06,89.07,92.85,0.47,13.1,70.06,83.53
"394",72321,"USA016","PI 63923","Sorghum",0.263,5.85,4.46,165.32,64.91,89.31,95.36,0.48,15.58,68.35,85.27
"395",72544,"USA016","PI 144136","Sorghum",0.202,3.82,6.89,156.41,60.8,88.72,90.36,0.43,12.67,69.82,81.66
"396",72637,"USA016","PI 177080","Sorghum",0.127,4.68,10.4,143.04,53.99,87.75,82.93,0.41,14.26,61.74,76.24
"397",72662,"USA016","PI 192876","Sorghum",0.229,5.44,6.9,154.62,60.64,88.7,90.3,0.43,14.72,68.45,81.57
"398",72735,"USA016","PI 206995","Sorghum",0.248,4.28,6.32,158.83,61.78,88.89,91.52,0.46,14.63,67.76,82.54
"399",72747,"USA016","PI 215654","Sorghum",0.266,4.35,5.69,160.6,62.8,89,92.85,0.39,13.89,69.33,83.41
"400",72751,"USA016","PI 217791","Sorghum",0.226,4.88,7.1,155.3,60.32,88.64,89.93,0.41,14.61,67.96,81.29
"401",72774,"USA016","PI 229859","Sorghum",0.293,3.94,5.49,161.89,63.35,89.11,93.27,0.43,13.58,70.8,83.81
"402",72775,"USA016","PI 229865","Sorghum",0.273,3.75,5.82,161.27,62.79,89,92.6,0.41,13.21,70.15,83.31
"403",72801,"USA016","PI 246713","Sorghum",0.271,5.16,6.62,157.87,61.2,88.79,90.87,0.47,15.17,67.22,81.98
"404",72846,"USA016","PI 267112","Sorghum",0.286,4.85,4.03,167.32,65.78,89.4,96.3,0.34,12.04,70.68,86
"405",72849,"USA016","PI 267493","Sorghum",0.266,3.56,5.91,159.57,62.46,88.99,92.36,0.37,11.58,71.79,83.12
"406",72910,"USA016","PI 287624","Sorghum",0.244,4.32,4.5,163.39,64.65,89.34,95.16,0.43,14.05,69.84,85.07
"407",72921,"USA016","PI 291212","Sorghum",0.269,3.69,4.67,163.18,64.36,89.29,94.81,0.46,13.18,70.01,84.81
"408",72940,"USA016","PI 297199","Sorghum",0.253,3.14,6.3,158.85,61.74,88.87,91.52,0.4,12.33,70.68,82.53
"409",72980,"USA016","PI 308375","Sorghum",0.276,3.7,4.62,165.28,64.83,89.33,95.05,0.36,10.42,72.77,85.13
"410",72983,"USA016","PI 308429","Sorghum",0.259,4,4.7,165.2,64.62,89.34,94.84,0.43,12.85,70.96,84.93
"411",73406,"USA016","PI 462050","Sorghum",0.24,5.13,5.57,160.27,63,89.06,93.09,0.52,15.15,66.08,83.67
"412",73515,"USA016","PI 475115","Sorghum",0.265,4.65,5.56,161.33,62.97,89.07,93.05,0.39,13.87,69.05,83.57
"413",73552,"USA016","PI 485791","Sorghum",0.265,4.39,5.85,161.58,62.62,89.02,92.5,0.44,14.76,68.75,83.22
"414",73561,"USA016","PI 486075","Sorghum",0.258,4.54,7.17,153.48,60.21,88.61,89.74,0.4,12.45,70.1,81.22
"415",73676,"USA016","PI 510950","Sorghum",0.267,4.26,5.07,162.56,63.99,89.18,94.1,0.4,12.08,70.58,84.41
"416",73678,"USA016","PI 511015","Sorghum",0.256,4.13,5.27,162.14,63.5,89.1,93.66,0.43,13.34,69.2,84.03
